smiles,xtb_ip,unbiased,sources
Cc1ccc(C(=O)Nc2cnc(-c3ccccc3)nc2)cn1,11.991300,1,labels
CCCCn1nccc1NC(=O)NCCc1ccccn1,11.991200,1,labels
O=C(c1cccnc1-c1cccc(-c2cc[nH]n2)c1)N1CCCCC1,11.989400,0,static
CN1CCCC2(CCN(C(=O)Cc3cccnc3)C2)C1=O,11.989300,1,labels
COc1ccc(NC(=O)CCc2nc(C)no2)c2cccnc12,11.989200,1,labels
CC(=O)Nc1cccc(NC(=O)COc2cccc(NC(C)=O)c2)c1,11.989000,1,labels
Cc1cc(=O)[nH]cc1C(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2C,11.988600,1,labels
NC(=O)CN1C(=O)COC2CN(Cc3ccccc3)CC21,11.988600,1,labels
CC(=O)NCCNC(=O)COc1ccc(C)cc1,11.988000,1,labels
Cn1c(=O)oc2cc(NC(=O)c3ccc4cc[nH]c4c3)ccc21,11.987200,1,labels
CCOc1cccc(C2NC(=O)c3ccccc3N2C)c1OC(F)F,11.986800,1,labels
COCCN(CC(=O)N(C)C)C(=O)c1ccc(C2CCCCC2)cc1,11.986700,1,labels
CC(=O)c1ccc2c(c1)NC(=O)C1(CCCCC1)N2C,11.986600,1,labels
O=C(NCc1ccc(Oc2cccnc2)c(F)c1)C1CC=CC1,11.986500,1,labels
COc1ccccc1C(=O)NCc1ccc(NC(N)=O)cc1,11.985900,1,labels
CN(Cc1cnn(-c2ccccc2)c1)C(=O)C1CC=CCC1,11.985900,1,labels
Cc1nc(C)c(CC(=O)N2CC(C)OC(c3ccccc3)C2)c(=O)[nH]1,11.984900,1,labels
CC(Nc1cccc(N2CCCC2=O)c1)c1nc(C(C)(C)C)no1,11.984800,1,labels
CCC1CCCN(C(=O)C(C)(N)c2ccccc2)C1,11.984300,1,labels
CCn1cncc1CNC(=O)c1cc(CN2CCOCC2)on1,11.984300,0,static
CC(=O)Nc1cccc(NC(=O)Cc2cc(-c3ccc(C)cc3)on2)c1,11.983600,1,random
CCNC(=O)c1cn(-c2ccc(C)cc2)nc1-c1cccc(OC)c1,11.982800,0,static
Cc1nccc(C(=O)NCC(=O)N2CCCc3ccccc32)n1,11.981500,1,labels
Cn1cnc(CNC(=O)NCCc2ccn(-c3ccc(F)cc3)n2)n1,11.981400,1,labels
Cc1ccn(Cc2cccc3cccnc23)c(=O)c1,11.979600,1,labels
CC(C)(C)CCNC(=O)Nc1ccccc1CC(N)=O,11.979300,1,labels
CNC(=O)NCC(=O)NCc1cccc(COC(C)(C)C)c1,11.978400,1,labels
COCC(C)(CCO)NC(=O)Nc1cc(-c2ncco2)ccc1C,11.978200,1,random
O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1cnn(-c2ccccc2)n1,11.977500,1,labels
Cc1c(C(=O)NCc2cc(=O)[nH]c(N3CCCC3)n2)cnn1C,11.977000,1,labels
O=C(Cn1ncc2ccccc2c1=O)N1CCCC1c1ccccn1,11.976900,1,labels
CCCc1cc(C(=O)N2CCCC2c2c(C)nn(C)c2C)[nH]n1,11.976000,1,random
Cc1cc(NC(=O)c2ccoc2)nn1-c1ccc(C(C)C)cc1,11.975900,1,labels
Cc1cc(-c2cccnc2)c(C#N)c(N2CCCC2)n1,11.975700,1,labels
Cc1cccn2c(CN(CCC#N)CCC(F)(F)F)cnc12,11.975600,1,labels
c1ccc(Cn2nnc3c(N4CCc5ccccc54)ncnc32)cc1,11.975100,1,random
Cn1nc(C(=O)Nc2cccc3ccc(-n4cccc4)nc23)ccc1=O,11.974400,1,labels
CCc1ccccc1OCC(=O)Nc1ccc(=O)n(CC)c1,11.974000,1,labels
CC1c2cccn2CCN1Cc1ccc(C#N)cc1,11.973600,1,labels
COCCC1CCCCN1C(=O)CN1C(=O)CCc2ccccc21,11.972900,1,random
COCCNC(=O)c1cc(C(C)C)n2nc(-c3ccccn3)cc2n1,11.972700,1,labels
COCCCNC(=O)c1ccc(C)c(-n2cnc3cccnc32)c1,11.971900,1,labels
Cc1noc(C)c1CN(C)C(=O)Nc1ccc2c(cnn2C)c1,11.971500,1,labels
COc1ccccc1CNC(=O)COc1ccc(C)c(C)c1,11.971400,1,labels
CC(NC(=O)c1cc2ccccn2c1)c1ccccc1,11.970000,1,labels
COc1ccc(CN(C)C(=O)COc2ccc(C#N)cc2)cc1OC,11.969700,1,labels
Cc1ccc(CNC(=O)NCCc2ccccn2)cc1,11.969700,1,labels
CN(C)C(=O)c1cc(NC(=O)N2CCC3(CCCC3)CC2)ccn1,11.969400,0,static
Cc1cc(C)n(-c2cc(NCCNC(=O)C3CCCO3)ncn2)n1,11.968900,0,static
Cc1ccc(C(C)NC(=O)CCc2ccccn2)cc1,11.968500,1,labels
CC(=O)NCCNC(=O)c1ccc2ccccc2c1O,11.968000,1,labels
CC1COCC(C)N1C(=O)C1CCN(C(=O)Nc2ccccc2)CC1,11.967800,0,static
COc1ccc(C(=O)NCCCC(=O)Nc2cn[nH]c2)cc1,11.967300,1,labels
COc1cccc(COC(C)C(=O)N2CCCCC2c2ncon2)c1,11.966500,1,labels
COc1ccc(C2NCCc3ccc(O)c(F)c32)c(F)c1,11.966200,1,labels
CN(CCOc1ccccc1)C(=O)c1ccc[nH]c1=O,11.966000,1,labels
CCCOc1cccc(NC(=O)N(C)Cc2cc(C)on2)c1,11.964800,1,labels
CCN(C)C(=O)CC1c2ccccc2C=CN1C(C)=O,11.964100,1,labels
COc1cc(N2CCN(c3nccnc3C#N)CC2)ncn1,11.963200,1,labels
CC(OCc1ccccc1)C(=O)OCC(=O)N1CCc2ccccc21,11.962900,1,labels
O=C(NCCc1ccccc1)Nc1ccc(Oc2cccnc2)nc1,11.962100,1,labels
C#Cc1cccc(NC(=O)NC2CCN(C(=O)C(CC)CC)CC2)c1,11.961800,1,labels
COc1cc(O)cc(-c2cc(OC)c3c(c2)OCO3)c1,11.961700,1,random
CCCn1cc(NC(=O)NC2CCCn3nc(CC)nc32)cn1,11.961500,1,labels
CNC(=O)c1ccc(CNC(=O)c2ccc(OC)c(OC)c2)cc1,11.961200,0,static
CCCNc1ccnc(C(=O)N(C)C(C)COC)c1,11.959900,1,labels
CC(=O)Nc1ccccc1OCC(=O)NC1CCOc2ccccc21,11.958900,1,random
COCCCOc1ccccc1NC(=O)NC1CCC(O)CC1,11.958200,1,labels
CC(C)(C)c1ncc(NC(=O)NC(C)(CO)C2CC2)cn1,11.957400,1,labels
CC(C)c1ccccc1OCCNC(=O)NC1CCC(O)CC1,11.956900,1,labels
O=C(CCOCC1CCCO1)Nc1ccc2c(c1)CCC2,11.956600,1,labels
CCn1nc(C)c2c(C(=O)NCCn3cc(C)cn3)cc(C)nc21,11.956300,1,labels
Cc1noc2ncnc(N3CCCC(Cc4nc5ccccc5[nH]4)C3)c12,11.955800,0,static
O=C(Cc1n[nH]c2ccccc12)Nc1ccc2c(c1)COC2,11.955500,1,labels
CCOC1COC2(CCCN(C(=O)c3ccc4ncccc4c3)C2)C1,11.955100,1,labels
COc1ccc(C(=O)Nc2ccccc2N)c(O)c1,11.953400,1,labels
COc1ccc(COc2ccc(NC(C)=O)cc2)cc1F,11.952900,1,labels
CCOCCn1nc(C)cc1C(=O)N1CCC(n2nc(C)cc2C)C1,11.952500,1,labels
Cc1noc(-c2ccc(NCc3ccncc3)cc2)n1,11.951600,1,labels
COc1ccc(C2CC(C)c3nc(N)nn3C2)c(F)c1,11.951000,1,labels
Cc1c(-c2nc3c([nH]2)CC(C)(C)CNC3=O)cnn1C,11.950300,1,labels
CCn1nc(C(=O)Nc2cc(C)ccn2)c(=O)c2ccccc21,11.950200,1,labels
CCOc1ccc(C(=O)Nc2ccnn2C2CCCCC2)cc1OC,11.950000,1,labels
COC(=O)C1CCN(C(=O)NCc2cccc(OC)c2)CC1,11.949700,1,labels
Cc1cnc(C(=O)N2CCCC2C(=O)OCc2ccccc2)cn1,11.949400,0,static
Cc1cc(C(=O)N2CCCCC2C)ccc1NC(=O)N1CCOCC1,11.947600,1,labels
CC(C)(C)n1cc(NC(=O)CNC(=O)NC2CC2)cn1,11.947500,1,labels
CCCNC(=O)c1ccc(-c2ccc(CC)cc2)nc1N,11.946900,1,labels
CC(=O)c1ccc(NC(=O)NCCNC(=O)CC2CCCC2)cc1C,11.946100,0,static
CCc1ccc(NCC(=O)Nc2cc(C)no2)cc1,11.945500,1,random
CN(CC1CCCC1O)C(=O)NCCC1CCCO1,11.944700,1,labels
Cc1nc(C)c(C(=O)N2CCC(c3ncnc4ncccc34)CC2)o1,11.944600,1,labels
COc1ccc(-c2cc(N3CCCC(C)C3)n3ncnc3n2)cc1,11.944100,1,labels
O=C(COC1CCCC1)NC(C(=O)Nc1cc[nH]n1)c1ccccc1,11.944100,1,labels
Cc1cc(C)n(CC(C)CNC(=O)N2CCCC2(C)C)n1,11.943500,1,labels
CCn1ccc2c(cc(C(=O)Nc3ccc(C)c(F)c3)n2C)c1=O,11.943100,1,labels
Cc1ccc(C(=O)N2CCC3(CC2)CCN(c2cccnc2)C3=O)cc1,11.942500,1,labels
Nc1cc2c(cc1NC(=O)c1ccc(F)c(F)c1)OCO2,11.941600,1,labels
Cc1cc(C)n(-c2ccc(C(=O)NCCCc3ccncc3)cc2)n1,11.941100,1,labels
COc1ccc(C2NC(=O)c3ccccc3N2)cc1O,11.940900,1,labels
Cc1cc(C)c(NC(=O)C2CCN(C(=O)C3CC3)CC2)c(C)n1,11.940900,1,random
Cc1nn(C)c(=O)c(C(=O)N2CCC(Oc3ccccc3)CC2)c1C,11.940600,1,labels
CCOc1ccc2c(c1)CN(C(=O)NCC(=O)NC(C)(C)C)CC2,11.939800,1,random
COc1ccc(C2CCCN2C(=O)c2ccc[nH]c2=O)cc1,11.939700,1,labels
Cc1ccc(N2CCCC2=O)c(C(=O)NCC(=O)N2CCCC2)c1,11.939500,0,static
CCOc1ccc(-c2nc(CC(C)C)n[nH]2)cc1OCC,11.939200,1,labels
COc1ccc(OCCC(=O)Nc2cc(F)ccc2OC)cc1,11.939200,1,labels
Cc1noc(CCCC(=O)NCc2ccc(N3CCCC3=O)cc2)n1,11.938200,1,labels
CN(Cc1cnn(-c2ccccc2)c1)C(=O)Nc1ccccc1,11.937100,1,labels
O=C(CCN1C(=O)COc2ccccc21)Nc1cccc2ncccc12,11.936600,1,labels
CCOc1ccccc1C(=O)OCCn1nc2ccccn2c1=O,11.936000,1,labels
Cc1[nH]ncc1CCCNC(=O)NCCc1ccccc1,11.935900,1,labels
Cc1cc(C)c(CNC(=O)c2c[nH]c3ccccc3c2=O)c(C)c1,11.935900,1,labels
O=C(c1ncoc1C1CC1)N1CCCCC1CCc1ccc(O)cc1,11.935600,1,labels
Cc1ccc(C(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)n1C,11.934400,1,labels
CCc1ccccc1NC(=O)c1cccc(NC(=O)c2ccnnc2)c1,11.934300,1,random
CCc1nc(CN(C(C)=O)C2CCN(C3CC(C)OC3=O)C2)no1,11.934000,1,labels
CC(=O)N1CCCCC1CC(=O)N(C)CCCOc1ccccc1,11.932900,1,labels
CNC(=O)c1ccc(C2NC(=O)c3ccccc3N2C)cc1,11.932500,1,labels
O=C(COc1cccc(F)c1)NCCc1ccc2c(c1)OCCO2,11.932500,1,random
CC(C)CNC(=O)C(C)Nc1ccc(CC#N)cc1,11.932100,1,labels
COc1ccc(F)cc1NC(=O)NC1COc2ccc(C)cc21,11.932000,1,labels
COC1CCCN(c2nncc(-c3ccc(C(F)(F)F)cc3)n2)C1,11.931400,1,random
Cc1[nH]c2ccccc2c1C(=O)OCC1CC(=O)N(C2CC2)C1,11.931000,1,labels
Cc1ccc(CNC(=O)Cn2c(C)cc3ccccc32)o1,11.930900,1,labels
COCCn1cc(NC(=O)Cc2ccc[nH]2)ccc1=O,11.929300,1,labels
O=C(Nc1ccccc1N1CCCC1=O)c1cc2ccccc2[nH]c1=O,11.929200,1,labels
O=C(NCc1ccccc1CN1CCCC1=O)c1ccc2[nH]cnc2c1,11.928600,1,random
CCNC(=O)c1ccc(NCC(=O)Nc2cc(C)on2)c(C)c1,11.927800,1,labels
CC(=O)c1ccc2c(c1)CCN2Cc1cccc(OCC#N)c1,11.927600,1,labels
COc1cccc(CNC(=O)COc2ccc(C)c(C)c2)c1,11.927300,1,labels
COc1ccc(CO)cc1OCc1cccc(C)c1,11.926700,1,labels
CCCC(=O)NCC(=O)N1CCCCCC1c1cccn1C,11.926500,1,labels
COCC(=O)N1CCN(Cc2nc(C3CC3)no2)CC1,11.925800,1,labels
Cc1nn(C)c2cn(C(C)C(=O)NCc3cnn(C)c3)nc12,11.924200,1,labels
CC(=O)Nc1ccc(NC(=O)Cc2ccc(C)c(C)c2)cc1,11.924100,1,labels
O=C(Cc1ccc(O)cc1)Nc1ccccc1N1CCOCC1,11.924000,1,labels
Cc1nnc2ccc(N3CCN(CC(C#N)CCC#N)CC3)nn12,11.923200,1,labels
CN(C(=O)NCc1ccccc1OC1CCC1)C1CC1,11.923000,1,labels
CCNC(=O)C1CCN(C(=O)NC(C)c2ccc(C)c(F)c2)CC1,11.923000,0,static
CCCNC(=O)N1CCC2(CCC(=O)N(Cc3cccnc3)C2)CC1,11.921700,0,static
COc1ccc2c(c1)C(C(=O)NCCN1CCOC1=O)CC(=O)N2,11.919300,1,labels
CC(C)NC(=O)Nc1cccc(NC(=O)c2cnccn2)c1,11.919000,1,labels
CC(C)c1ncc(N)c(C(=O)N(CCO)C2CC2)n1,11.918900,1,labels
O=C(CCn1ccccc1=O)Nc1ccc(-n2cccn2)cc1,11.918900,1,labels
CC(CO)(NC(=O)Nc1ccn(Cc2ccccc2)n1)C1CC1,11.918800,1,labels
CCC(C)NC(=O)CCc1nnc2ccc(N3CCCCC3)nn12,11.918400,1,random
COC(=O)C1CC(NC(C)=O)CN1Cc1ccc(C(C)C)cc1,11.917800,1,labels
COc1cccc(C(=O)NCCCOc2cccc3cccnc23)c1,11.916700,1,labels
Cc1ccc(CC(=O)NCCc2nnc3n2CCC3)cc1,11.916600,1,labels
CCc1noc(CN2CCN(C(=O)c3ccccn3)CC2)n1,11.916500,1,labels
COc1ccc(NC(=O)Cc2ccccc2)c(OC)c1,11.916400,1,random
COc1ccc(CCC2CCCN(C(=O)Cn3cccn3)C2)cc1,11.916200,1,random
O=C(OCC(=O)N1CCCCC1)c1cc(C2CC2)nc2ccccc12,11.915800,1,labels
O=C(CCCc1ccccc1)N1CCC(Oc2ccccn2)CC1,11.915600,1,labels
Cc1cc(C)n(-c2cccc(NC(=O)NC3CC3)c2)n1,11.915500,1,labels
COCCNC(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,11.915100,1,random
COc1cccc(CN2CCOC(C)C2C)c1OC(F)F,11.914800,1,labels
COCCC1CCN(C(=O)CN(C)C(=O)Cc2ccccc2C)CC1,11.913400,1,labels
Cc1cc(C)n(-c2ccc(NC(=O)N3CCCC(O)C3)cc2F)n1,11.913300,1,labels
Cc1cccc(OCc2nc(N)nc(C)c2C(=O)N(C)C)c1,11.912300,1,labels
COc1ccc(CCc2nc(-c3cnccn3)no2)cc1,11.910800,1,labels
CC(=O)c1ccccc1NC(=O)c1cccnc1N(C)C,11.910700,0,static
CCCCCCn1cc(O)c(=O)cc1CN1CC(C)OC(C)C1,11.910400,1,labels
O=C(Nc1ccn(CCc2ccncc2)n1)C1COc2ccccc21,11.909600,1,labels
CCCCOc1ccc(OC)cc1NC(=O)c1ccncc1F,11.909500,1,labels
CCOc1ccc2nc(C(O)c3ccccc3)[nH]c2c1,11.909000,1,labels
Cc1nc(N2CCCC(CO)(CC(C)C)C2)c2c(C)nn(C)c2n1,11.908400,1,labels
CC1CNC(c2ccccc2)CN1C(=O)C1CCCO1,11.908400,1,labels
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)N1C(C)COCC1C,11.907800,0,static
COC(=O)c1cc(-c2ccc(O)c(OC)c2)nn1Cc1ccccc1,11.907000,1,labels
Cc1cccc(OCC(=O)Nc2cc(N3CCOCC3)ncn2)c1C,11.905900,1,labels
COCC(=O)NC(C(=O)NC(C)c1cccc2ccccc12)C(C)C,11.905900,1,labels
CCOc1ccccc1NC(=O)CCc1c(C)n[nH]c1C,11.904300,1,labels
CCn1c(C)cc(C(=O)NC(C(N)=O)c2ccccc2)c1C,11.903200,0,static
Cc1nn(C(C)C(=O)NCc2ccccc2)c2ccccc12,11.902000,1,labels
O=C(NCCC(=O)N1CCCc2ccccc21)c1cc2ccoc2cn1,11.901000,1,random
COc1c(CNCc2cccnc2-n2ccnc2)c(C(C)C)nn1C,11.900000,1,labels
COc1cccc(C(=O)N(C)CCOc2ccccc2)c1O,11.899500,1,labels
CC(C)CC1CCCCCN1C(=O)c1nccnc1N,11.899300,1,labels
CCN1CCN(C(=O)C2CC(=O)N(C)C2c2ccc(F)cc2)CC1,11.898500,0,static
COC(=O)Cc1cccnc1NC1(C(=O)OC)CCCC1,11.897700,1,labels
Cc1noc(-c2ccc(N(C)Cc3ccc4c(c3)OCO4)nc2)n1,11.897500,1,random
CCc1nc(C2CCCN2C(=O)c2ccnc(N(C)C)c2)no1,11.897400,0,static
CC(C)Oc1ccc(NC(=O)N2CCC23CCC3)c(F)c1,11.895700,1,labels
CNC(=O)Cc1ccccc1NC(=O)N(C)Cc1ccccc1,11.895200,1,labels
Cn1cnnc1CC1CCN(C(=O)C2CCCO2)CC1,11.894700,1,labels
CC(=O)N(C)C(CCN1CCOCC1)n1nnc2ccccc21,11.893900,1,labels
CC(Cc1ccco1)NC(=O)c1ccc(N2CCNC2=O)cc1,11.893400,1,labels
Cc1ccc(CNC(=O)NC(C)c2ccc3c(c2)NC(=O)CO3)cc1,11.893300,0,static
CC1=NC(=O)C(CCC(=O)Nc2cnc3ccccc3c2)C(C)=N1,11.892900,1,labels
CCCCC(=O)NCC(=O)N1CCN(Cc2ccccc2)CC1,11.892800,0,static
Cc1cc(C)c(Nc2ncccc2C(N)=O)c(C)c1,11.892600,1,labels
Cc1nn(C)c(C)c1C(=O)NCCNc1cnccn1,11.892300,1,random
COc1ccccc1C(C)NC(=O)N1CCN(C(=O)C2CCC2)CC1,11.891400,1,labels
CCCNC(=O)C1(NC(=O)C2CCN(C(C)=O)CC2)CCCCC1,11.891200,0,static
CCC(=O)N1CCc2cc(CNC(=O)NCCC(C)C)ccc21,11.889900,0,static
COc1ccc(C)cc1CCNC(=O)c1ccc(-n2ccnn2)cc1,11.889700,0,static
CCOc1ccccc1CN(C)C(=O)Cn1c(=O)[nH]c2ccccc21,11.889400,1,labels
Cc1cc(C)c(NC(=O)CN2C(=O)C(C)Oc3ccccc32)c(C)n1,11.889400,1,labels
CC(C)COCCC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,11.889300,1,labels
Cc1cc(N2CC(C)OC(C)C2)n2nc(C)cc2n1,11.889300,1,labels
CC(C)c1ccc(OCC(=O)Nc2cnn(C3CCOCC3)c2)cc1,11.888400,1,labels
CCn1cc(C(=O)N2CCc3ccccc32)c(=O)c2cc(F)ccc21,11.887500,1,labels
CC(C)c1noc(CN2CCCC3(C2)C(=O)Nc2ccccc23)n1,11.886600,1,random
Cc1ccc(C(=O)CCCC(=O)NCc2ccccn2)c(C)c1,11.885900,1,labels
Cc1nc(C(=O)N2CCN(C)CC2C(N)=O)co1,11.885700,1,labels
Cc1cnn(CCC(=O)Nc2cccc(Cn3nc(C)cc3C)c2)c1,11.885500,0,static
Cc1ccncc1NC(=O)Nc1ccc(C)c(N2CCOC2=O)c1,11.885200,1,labels
Cc1cccc(N(C)Cc2cnc3ncccn23)c1,11.884100,1,random
COc1cccc(CNC(=O)NCCOc2ccccc2)c1,11.883900,0,static
Cc1c(NC(=O)NC(C(N)=O)C(C)(C)C)cnn1-c1ccccc1F,11.883500,1,labels
CC(=O)c1ccc(OCC(C)CN2CCOCC2)cc1,11.883300,1,labels
CCn1cc(C(=O)N2CCC(CNC(C)=O)CC2)c2ccccc21,11.883000,1,labels
Cc1cc(NC(=O)c2ccccn2)c2ccc3ccccc3c2n1,11.882900,1,random
Cc1nn(C)c(C)c1NC(=O)CN1CCCc2cc(F)c(F)cc21,11.881800,1,labels
O=C(Nc1ccc(-n2ccnc2)c(F)c1)c1ccc(NC2CC2)nc1,11.881500,1,labels
Cc1ccccc1CN1CCN(Cc2ccccc2F)CCC1=O,11.880800,1,labels
CC(=O)N1CCC(NC(=O)c2ccc(N(C)C)nc2)CC1,11.880800,1,random
COc1ccnc(N2CCN(C(=O)C3CC3c3cnn(C)c3)CC2)n1,11.880500,0,static
CCN1CCN(C(=O)CC(C)c2ccccc2)CC1,11.880300,1,labels
CCc1nc(-c2ncoc2C2CC2)n(-c2ccc3c(c2)OCCO3)n1,11.880200,1,random
Cc1nc(N)nc(-c2ccc(-c3ccccc3)cc2)c1C(=O)N(C)C,11.879700,0,static
CC(=O)NCC(=O)N=c1[nH]c2ccccc2n1C(C)c1ccccc1,11.879600,1,random
COc1ccc(CNC(=O)CCc2ccccc2)cc1NC(C)=O,11.879400,1,labels
COc1ccc(C(C#N)N(C)C(=O)c2cccnc2)cc1OC,11.878500,1,labels
CCCc1cc(C(=O)Nc2ccc(OC)cc2OC)n(C)n1,11.877900,0,static
Cc1nc(N2CCN(C(=O)C(C)C)CC2)c(C#N)c2c1CCCC2,11.877700,1,random
Cc1nc2ccc(C(=O)NCCOc3nonc3C)cc2nc1C,11.877500,1,labels
CCOC(=O)C1=C(C)C(C(=O)NCCN2CCOCC2)C(C)=N1,11.877500,0,static
COc1cccc(C(=O)Nc2c(C)nc3c(C)cccn3c2=O)c1,11.877100,1,labels
CCn1cnnc1CNC(=O)NCc1ncc(C)c(OC)c1C,11.877100,1,labels
COCC(=O)Nc1ccccc1C(=O)Nc1ccc(OC)cc1,11.876300,1,labels
Cc1cc(C)c(NC(=O)Nc2ccccc2)c(C)n1,11.876100,1,labels
CCc1noc(CN(CC2CCCO2)CC2CCCO2)n1,11.875600,1,random
CC(=O)Nc1ccc(-c2nccn2Cc2cn(C)nc2C)cc1,11.875100,1,labels
Cc1ccc2cccc(OCCn3cc(-c4cncnc4)nn3)c2n1,11.875000,1,labels
CN(CCCc1ccccc1)C(=O)NCC(C)(C)C(N)=O,11.874700,1,labels
COc1ncc(CNc2cnccc2C)c(OC)n1,11.873500,1,labels
Cc1nn(C)c2c1C(c1cccc(N)c1)CC(=O)N2,11.873200,1,labels
COCC(O)CN(C)C(=O)NCc1c(C)nn(-c2ccccc2)c1C,11.872900,0,static
COc1cc2nc(CC(C)C)n(CCCC#N)c2cc1OC,11.872400,0,static
Cc1ccc(CNC(=O)Nc2cc(C)n(CCC#N)n2)c(C)c1,11.871700,1,labels
COc1ccc(C)cc1NC(=O)Nc1ccc2[nH]c(=O)oc2c1,11.871500,1,labels
COCC(=O)N1CCCC(c2cccc(-n3ccnc3C)n2)C1,11.871400,1,random
Cc1nnc2ccc(N3CCC(OCc4ccccc4)CC3)nn12,11.869900,1,labels
O=C1NCCNC1Cc1cccc(-c2ccccc2)c1,11.868200,1,random
CCC1CN(C(=O)C2Cc3cc(F)ccc3O2)CC1N1CCOCC1,11.867700,1,labels
Cc1cccc(OC(C)C(=O)N2CCOCC2c2cccn2C)c1,11.867300,1,labels
COc1ccc(OCc2nc(C#N)c(N3CCOCC3)o2)cc1,11.867000,1,labels
Cc1ccc(NC(=O)c2c(C)oc3ncn(C)c(=O)c23)cc1C,11.865600,1,labels
CNC(=O)c1cn(C2CCCCCC2)c2cccc(N)c2c1=O,11.865500,1,labels
CCc1ccc(C(=O)CCC(=O)Nc2ccc(NC(C)=O)cc2)cc1,11.864600,0,static
CCOc1ccc(NC(=O)N2CCCCC2c2cn[nH]c2)cn1,11.863800,1,labels
Cc1cccnc1CNC(=O)Nc1cc(-n2cccc2)ccc1F,11.863600,1,labels
Cc1n[nH]c(C)c1C1CCCN1C(=O)Nc1cnc(C(C)(C)C)nc1,11.863200,0,static
CC(CCc1ccccc1)NC(=O)Nc1ccn(C)n1,11.863000,1,random
CN(C)c1ccc2oc(C(=O)NCC(C)(C)C)nc2c1,11.862500,1,random
Cn1cnc2cc(NC(=O)c3cc4c([nH]c3=O)CCCC4=O)ccc21,11.862200,1,random
CCNC(=O)C1CCN(C(=O)NCC(C)(C)c2ccncc2)CC1,11.861900,1,labels
CC1(NC(=O)NCc2ccn(C3CCCC3)n2)Cc2ccccc2C1,11.861400,1,labels
COc1ccc(CNC(=O)c2cn(C)nc2C(C)(C)C)c(OC)c1,11.861300,1,labels
Cc1cccc(NC(=O)C(C)NC(=O)C2Cc3ccccc3CN2)c1,11.861000,1,labels
COc1cccc(C(=O)NCC(=O)Nc2ccc3c(c2)CCC3)c1,11.860700,1,labels
COc1ccc2oc(C(=O)NCc3ccc4c(c3)OCO4)c(C)c2c1,11.858600,0,static
CC(C)CC(CO)NC(=O)Nc1ccc2c(c1)OCCO2,11.857700,1,labels
COC1CCCN(C(=O)NCc2ccc(C(=O)N(C)C(C)C)cc2)C1,11.857500,1,labels
COC(=O)c1cc(N2CC(NC(C)=O)C(c3ccc(C)o3)C2)ncn1,11.856700,0,static
C#CCCOC(=O)COc1nn(C)c2nc(C)cc(C)c12,11.855000,1,labels
COc1cccc(-c2noc(CNc3ccc(-n4cncn4)cc3)n2)c1,11.854100,1,labels
O=C(CC1CCCO1)NCc1ccc(-c2ccc3c(c2)CCO3)cc1,11.854100,1,labels
COCc1cccc(NC(=O)C2CCCN(c3ncccn3)C2)c1,11.853900,1,labels
Nc1oc(-c2ccco2)cc1C(=O)c1ccncc1,11.853700,1,random
COc1ccc(NC(=O)CCNC(=O)c2ccnn2C)cc1,11.853400,1,labels
CCOC1CC(N(C)C(=O)Nc2ccc(C(C)=O)c(C)c2)C12CCC2,11.853200,0,static
COc1cccc(OCCNC(=O)Nc2ccccc2)c1,11.853000,1,labels
CC(C)NC(=O)c1cccc(NCC(=O)N(C)Cc2ccccc2)c1,11.852600,1,labels
O=C(Nc1ccc2c(c1)nc1n2CCCCC1)c1ccccn1,11.852500,1,labels
COc1cccc(-c2cc(C(=O)NCCN3CCNC3=O)[nH]n2)c1,11.852100,1,labels
COc1ccc2nc(C(=O)NCc3cccc(OC)c3OC)cn2n1,11.851200,1,labels
COc1ccnc(N2CCN(C(=O)Cc3ccccc3C)CC2)n1,11.850500,1,labels
CCC(C)n1ncc2c(C(=O)N=c3[nH]nc4ccccn34)cc(C)nc21,11.850400,1,labels
O=C(Nc1ccc2c(c1)COC2)c1ccc2nccnc2c1,11.849600,1,labels
CCc1cccc(CC)c1NC(=O)N1CCC(CC(=O)NC)CC1,11.849500,1,labels
COC(=O)CC(NC1CC1)C(=O)c1ccc2ccccc2c1,11.848900,1,labels
COc1cccc(C(=O)NCC2(O)CCCc3ccccc32)c1OC,11.848100,1,labels
CCOc1cccc(NC(=O)NCc2cccc(NC(C)=O)c2)c1,11.844700,0,static
Cc1cc2occ(CC(=O)NCCc3ccccn3)c2cc1C(C)C,11.844200,1,labels
O=C(CCCOc1cccnc1)Nc1cccc(-c2cn[nH]c2)c1,11.844000,1,labels
CCc1nnc2c(NCc3ccc4c(c3)OCO4)nc3ccccc3n12,11.843700,0,static
Cc1ccccc1CNC(=O)Nc1ccc2c(c1)OCO2,11.841800,1,labels
Cc1cc(C(=O)N2CCc3ncnc(-c4cccnc4)c3CC2)c(C)o1,11.841700,0,static
CCC=CCC(=O)N1CC2CN(c3ncccn3)CC2(C(=O)OC)C1,11.841400,1,labels
CCOC(=O)c1cc2oc(C)cc2n1CC(=O)N1C(C)CCCC1C,11.840600,1,random
O=C(Nc1cccnc1N1CCOCC1)c1ccc(-n2ccnc2)cc1,11.840300,1,labels
